chr	start	stop	cor
chr4	14163495	14163570	0.344003791196945
chr4	14164768	14164892	0.260964466364587
chr4	14185278	14185401	0.206686930796762
chr4	14455059	14455147	0.1016482518131
chr4	14532694	14532830	0.278955112944537
chr4	14546033	14546133	-0.151599618048444
chr4	14643546	14643689	0.745101766097909
chr4	14790996	14791068	0.0986085276467167
chr4	14793500	14793597	0.37303594036358
chr4	14902827	14902918	0.151609978037787
chr4	15718959	15719034	0.71248134021572
chr4	16050200	16050248	-0.00745719706210395
chr4	16372091	16372171	0.666029053361989
chr4	16423024	16423159	0.618973397618678
chr4	16448483	16448587	0.493815563905082
chr4	16457979	16458051	0.415054370178027
chr4	16584794	16584838	0.317705755536534
chr4	16748412	16748563	0.0238983217104105
chr4	16900791	16900865	0.295908549594447
chr4	17118092	17118203	0.0187625585606902
chr4	17126934	17127028	0.553175498400537
chr4	17153719	17153793	0.486585136272576
chr4	17352231	17352335	0.614641480237467
chr4	17426524	17426567	0.0811523492949031
chr4	17522944	17523002	0.056711796409673
chr4	17589186	17589308	0.577122736180865
chr4	17773190	17773245	0.171138947463935
chr4	17841756	17841855	0.493960913302627
chr4	18251865	18251927	-0.140541646971343
chr4	18313864	18313958	0.0392558570007706
chr4	18429025	18429092	-0.0718469985509277
chr4	18434958	18435053	0.125247124687791
chr4	18548403	18548540	0.847259850005275
chr4	18566452	18566555	0.510004161572551
chr5	9163	9222	0.036112849102242
chr5	178771	178873	0.755099837413293
chr5	251069	251122	-0.0495564492780939
chr5	437015	437124	0.89712162611491
chr5	701296	701322	0.119181317247424
chr5	878263	878319	0.535675046675763
chr5	984620	984714	0.366539542894863
chr5	1810375	1810485	0.482353092539094
chr5	1995331	1995440	0.943779940556603
chr5	2240021	2240114	0.225432922523254
chr5	2348575	2348648	0.0514122968336138
chr5	2369956	2370021	0.219084254256961
chr5	2495511	2495582	0.0719542386825112
chr5	2586913	2586982	0.636394706300276
chr5	2839098	2839201	0.032894251431151
chr5	3175661	3175806	0.110837838313124
chr5	3209274	3209349	0.216850831285822
chr5	3373702	3373772	-0.0386784177741334
chr5	3535909	3536024	0.378429222450416
chr5	4014807	4014866	-0.0188387147536199
chr5	4286623	4286709	0.547680837266097
chr5	4385149	4385224	0.451314243787114
chr5	4449358	4449493	0.715312757014672
chr5	4451482	4451611	0.595692793384515
chr5	4495232	4495298	0.0342883865076649
chr5	4495233	4495354	0.130410418654958
chr5	4495652	4495713	0.0756954443583934
chr5	4495652	4495713	0.0204412045737529
chr5	4495652	4495714	0.158341548757268
chr5	4786355	4786457	0.464675872032831
chr5	4799830	4799909	0.182708941833403
chr5	4835963	4836079	0.416787304983844
chr5	4842088	4842151	0.0777168752791745
chr5	5111180	5111289	0.506922404163766
chr5	5111181	5111292	0.592199243512728
chr5	5337756	5337878	0.166702017331405
chr5	5347654	5347728	0.8305983782275
chr5	5366405	5366537	0.593031879332419
chr5	5536711	5536776	0.057943629428833
chr5	5583941	5584036	0.012388784668529
chr5	5636716	5636852	0.548094534338193
chr5	5709223	5709355	0.0817172933121701
chr5	5801269	5801344	-0.0773600320717361
chr5	5854368	5854471	0.462227155489787
chr5	5923661	5923691	-0.0220285279199428
chr5	6060910	6060984	0.776041108642293
chr5	6159123	6159167	-0.0164552280564046
chr5	6159235	6159342	0.29532988211373
chr5	6351538	6351609	-0.103394441125476
chr5	6411516	6411575	0.754932901616588
chr5	6498380	6498492	-0.0175455192615715
chr5	6827740	6827831	0.0262622450073474
chr5	6875830	6875952	0.569669376766315
chr5	6885934	6885995	0.597745710348862
chr5	6929292	6929414	-0.0702048315525062
chr5	6976444	6976530	-0.20440656320924
chr5	7043613	7043676	-0.0748857879545509
chr5	7059382	7059478	0.117901805965005
chr5	7342853	7342956	0.237062753094645
chr5	7345864	7345957	0.0322601730405626
chr5	7370893	7371013	0.597722325612228
chr5	7465688	7465762	0.811861101554932
chr5	7515822	7515960	0.470137512256328
chr5	7608482	7608542	-0.0406348698888927
chr5	7649635	7649765	0.11008700221419
chr5	7708218	7708295	-0.0982312199895382
chr5	7741317	7741422	0.0881386501538184
chr5	7865248	7865338	0.435429865657177
chr5	7935166	7935300	0.568260858232019
chr5	8016841	8016971	0.110306775182352
chr5	8042631	8042730	0.448271648703735
chr5	8137922	8138019	-0.0386356169126604
chr5	8160458	8160513	-0.314198809846711
chr5	8174979	8175103	0.498085099365032
chr5	8200509	8200604	0.578076456367481
chr5	8214689	8214836	0.127502011504133
chr5	8224626	8224746	0.0246464712895998
chr5	8251015	8251147	0.0976915895036044
chr5	8384775	8384847	0.209976241236353
chr5	8407365	8407438	0.402034317045183
chr5	8408516	8408624	-0.0498479398173419
chr5	8440632	8440736	0.591238977777177
chr5	8447651	8447710	0.78885724036048
chr5	8504728	8504789	0.383948720455924
chr5	8513443	8513517	0.651980836034333
chr5	8600946	8601064	0.467323932863335
chr5	8731474	8731536	0.056245414401121
chr5	8824711	8824819	0.139607257441403
chr5	8874737	8874857	0.536961868877988
chr5	8938952	8939069	0.358992726146273
chr5	8940602	8940686	0.256697811262386
chr5	9018893	9019017	0.221020018516657
chr5	9018899	9019011	0.268786589270838
chr5	9046466	9046588	0.00468267263381598
chr5	9049698	9049746	0.177996157140871
chr5	9104201	9104336	0.324359224518152
chr5	9126984	9127048	-0.0985513867324843
chr5	9129776	9129882	0.15254238235911
chr5	9142611	9142659	0.349263074003909
chr5	9148847	9148973	0.28339729424647
chr5	9179231	9179287	-0.182075867501033
chr5	9181069	9181169	0.330405882090289
chr5	9188333	9188414	-0.130566820850369
chr5	9206364	9206420	0.0207774285688118
chr5	9220752	9220794	-0.0509309644082236
chr5	9220883	9220983	0.3165850335998
chr5	9227888	9227958	0.50504091860128
chr5	9228384	9228480	-0.279773425589372
chr5	9254637	9254705	0.279817903437175
chr5	9345720	9345795	-0.0725086268995207
chr5	9374259	9374390	0.571158370360637
chr5	9381697	9381750	-0.00756322124707326
chr5	9407639	9407759	0.125401933800348
chr5	9432096	9432182	0.748746938644386
chr5	9459045	9459093	0.00372145017267138
chr5	9459371	9459487	0.448780328576803
chr5	9516802	9516846	0.0669328649062364
chr5	9517133	9517256	0.340187693590626
chr5	9557658	9557735	0.147250041196909
chr5	9561845	9561925	-0.715200314609271
chr5	9571013	9571088	0.0721729820488358
chr5	9637193	9637224	0.0525961737270331
chr5	9640954	9641027	0.0717722409578646
chr5	9652362	9652392	-0.0653886345731203
chr5	9661925	9662043	0.088493796514501
chr5	9700210	9700320	0.4865765432279
chr5	9716610	9716704	0.257708408935778
chr5	9812939	9813065	0.690536331423426
chr5	9845811	9845934	0.207716581903681
chr5	9845820	9845935	0.442180836386726
chr5	9859327	9859427	0.276170631454234
chr5	9889198	9889248	-0.127974175536179
chr5	9955734	9955767	0.0699806602049342
chr5	10000483	10000541	-0.0348708237248958
chr5	10023524	10023636	-0.123127173336155
chr5	10047827	10047952	0.231085415967168
chr5	10059784	10059847	0.148957890291197
chr5	10059784	10059850	0.042164305713195
chr5	10059784	10059852	-0.0685739901283419
chr5	10060033	10060101	0.123783210917276
chr5	10061123	10061239	0.211205819753637
chr5	10072108	10072220	0.075170930533643
chr5	10102395	10102467	-0.140843416394113
chr5	10102506	10102572	-0.692597841960106
chr5	10151112	10151187	-0.229836064975784
chr5	10179429	10179476	0.0399168751912916
chr5	10268949	10269003	-0.118853236076237
chr5	10269319	10269455	-0.0584912601413404
chr5	10367897	10367964	-0.0498986485354732
chr5	10367897	10367970	0.172127151703793
chr5	10367897	10367972	0.0586377977154287
chr5	10368459	10368535	0.110212970107945
chr5	10409794	10409842	-0.0851205948117567
chr5	10409794	10409845	0.127333267769995
chr5	10453966	10454108	0.196794193506755
chr5	10464326	10464382	-0.0517836234671177
chr5	10510913	10510983	0.363486568241566
chr5	10589250	10589310	-0.154789784907618
chr5	10594661	10594711	-0.0317086906296728
chr5	10609765	10609817	0.177588285195412
chr5	10659837	10659886	-0.0411310523548881
chr5	10701489	10701560	0.126432432692669
chr5	10713043	10713120	0.0697951743833394
chr5	10740283	10740361	-0.103484793644124
chr5	10744538	10744575	-0.00691638013830552
chr5	10772514	10772624	0.262974971803025
chr5	10796402	10796533	0.303644219945402
chr5	10796403	10796533	0.0491180304886405
chr5	10831862	10831934	-0.0899317964770098
chr5	10837680	10837708	-0.033576453700837
chr5	10889218	10889282	-0.0296019597982491
chr5	10901968	10902087	0.215484303955794
chr5	10924287	10924354	0.0770092268418526
chr5	10924295	10924349	0.0578927497410627
chr5	10939591	10939631	0.17425798797043
chr5	10942152	10942215	-0.0703274614856909
chr5	10976597	10976729	0.0700795284587285
chr5	11018885	11019011	-0.0398184082833248
chr5	11020173	11020288	0.0145158299353794
chr5	11088915	11088970	0.0252469393511457
chr5	11092083	11092159	0.0538662638422537
chr5	11126799	11126844	-0.0125451597600171
chr5	11131175	11131230	-0.0847935962009221
chr5	11131181	11131231	-0.0044959717203302
chr5	11152097	11152147	-0.0561650275141223
chr5	11194183	11194252	0.141370398160794
chr5	11271305	11271379	0.0540094841005383
chr5	11292784	11292841	0.0789281234212397
chr5	11294760	11294841	-0.33351499837587
chr5	11297214	11297256	0.0495621548984139
chr5	11300686	11300799	-0.280542696422547
chr5	11318570	11318633	-0.0121214177861302
chr5	11318576	11318633	0.150715180182986
chr5	11318578	11318632	-0.0712550913049396
chr5	11397633	11397703	-0.0245795817570238
chr5	11401310	11401381	-0.0914438214384113
chr5	11401677	11401732	-0.0696485234380034
chr5	11412618	11412735	-0.663658638881944
chr5	11460329	11460399	0.00990201366282343
chr5	11479764	11479825	-0.01684916833957
chr5	11480243	11480289	0.0468549765859979
chr5	11508761	11508817	-0.0263238702308979
chr5	11519368	11519439	0.0587260893786895
chr5	11631436	11631508	-0.0738106245801983
chr5	11631437	11631509	-0.0739008050748527
chr5	11631535	11631647	-0.0202203008205663
chr5	11643328	11643463	0.0524156275391136
chr5	11643847	11643895	0.109882972952657
chr5	11651313	11651347	0.186973839654739
chr5	11656212	11656266	-0.202696779350634
chr5	11670762	11670853	0.0475800776545821
chr5	11731165	11731209	-0.141706528320781
chr5	11802568	11802631	0.0311361343106397
chr5	11802867	11802975	-0.0297655028157246
chr5	11802918	11803025	0.034622213814663
chr5	11908948	11909057	0.128348665738774
chr5	11970048	11970102	-0.0246635588924141
chr5	11998430	11998495	-0.171673030656765
chr5	12012770	12012856	-0.00967231328763017
chr5	12064358	12064408	0.0414803346073394
chr5	12104967	12105005	0.0138385733966678
chr5	12113509	12113577	-0.0586563186330003
chr5	12148946	12149018	-0.10722611294838
chr5	12154914	12154952	0.0317990887625911
chr5	12154914	12154953	-0.0572484406107798
chr5	12157103	12157167	-0.020895939107812
chr5	12175401	12175453	-0.187949453498577
chr5	12175401	12175462	0.08698144921282
chr5	12199751	12199806	0.0124617754244473
chr5	12268167	12268241	0.00327555636350646
chr5	12307819	12307920	0.314731300503868
chr5	12329948	12330015	0.159046204575574
chr5	12388481	12388535	-0.189154043682218
chr5	12391164	12391223	-0.484749820325752
chr5	12401577	12401649	0.0264605741788812
chr5	12509695	12509817	0.115864852429893
chr5	12511581	12511725	-0.122240108934104
chr5	12515951	12516085	0.0383509566627868
chr5	12517233	12517296	0.0629913361358356
chr5	12531276	12531342	0.0914111960262997
chr5	12546459	12546530	0.106425777008679
chr5	12560643	12560703	0.0265918108163353
chr5	12643336	12643407	0.0671349828878982
chr5	12644835	12644895	0.140644973296317
chr5	12667127	12667194	-0.213105569519438
chr5	12706980	12707048	-0.0730029282889919
chr5	12751287	12751361	0.170154516361824
chr5	12763910	12763956	0.0801174389162959
chr5	12775529	12775586	-0.015013095059283
chr5	12782738	12782807	-0.0108677217232826
chr5	12782980	12783059	-0.0995882229512581
chr5	13016960	13017094	0.073568079702593
chr5	13061177	13061250	0.224000677843857
chr5	13099551	13099693	0.856077452876118
chr5	13173487	13173554	0.054336460921416
chr5	13173487	13173554	0.0353448159346388
chr5	13186955	13186999	0.0154530722832247
chr5	13245321	13245390	-0.140126568593881
chr5	13246020	13246087	0.0553045726977494
chr5	13252230	13252343	0.126244607939447
chr5	13252804	13252889	0.387647903883578
chr5	13369600	13369677	-0.126556241379861
chr5	13380519	13380562	-0.0495943563847386
chr5	13381346	13381421	-0.144447884254764
chr5	13382522	13382570	0.116748133138018
chr5	13394231	13394284	0.108872067905094
chr5	13394231	13394284	0.139533343148282
chr5	13544130	13544260	0.225747959137848
chr5	13546688	13546768	-0.108200394691115
chr5	13553984	13554055	0.317732717196751
chr5	13652920	13652999	0.251815403977287
chr5	13654886	13655027	0.199173727832261
chr5	13654886	13655027	0.116060403040228
chr5	13703202	13703293	0.0825562253653745
chr5	13806724	13806843	0.186101096178078
chr5	13898898	13898961	0.151355400230918
chr5	13970036	13970104	0.0358896161380122
chr5	13971797	13971891	-0.131747145988842
chr5	13972535	13972634	-0.226670926429416
chr5	13982061	13982132	-0.0383459726983081
chr5	13988284	13988361	0.600575846142046
chr5	14007421	14007486	0.203705856354603
chr5	14007480	14007535	-0.0816768758081662
chr5	14063613	14063720	0.76168609099826
chr5	14105625	14105701	0.207127886946209
chr5	14205908	14205966	0.0668949501731252
chr5	14235848	14235923	-0.0471212270701736
chr5	14255173	14255292	0.0837564995439412
chr5	14556217	14556328	0.64862165200928
chr5	14558927	14558997	0.0832010868647667
chr5	14559669	14559733	0.281960473497067
chr5	14607455	14607566	-0.140816406603319
chr5	14610472	14610546	-0.125235566730008
chr5	14648615	14648684	0.477422051558601
chr5	14650012	14650081	0.288218683594627
chr5	14651603	14651674	-0.0300146415467831
chr5	14729776	14729896	0.409682582964676
chr5	14733463	14733529	-0.0929623550615228
chr5	14779877	14779967	0.528949924937752
chr5	14820688	14820740	-0.279336116492195
chr5	14821117	14821161	0.245647825163515
chr5	14836541	14836649	0.373100676578501
chr5	14949159	14949264	-0.113116471717235
chr5	14954058	14954119	0.0486764584717054
chr5	14988749	14988840	0.192905934945047
chr5	15073002	15073122	0.0231119584670537
chr5	15091462	15091514	0.135812869085773
chr5	15093599	15093649	-0.0777668755527973
chr5	15095397	15095460	0.107091655683986
chr5	15101255	15101360	0.148238857553349
chr5	15137392	15137438	0.0473402739070382
chr5	15137394	15137438	-0.0631796945365806
chr5	15151532	15151713	0.214911986786564
chr5	15153240	15153345	0.684203018106306
chr5	15170856	15170910	0.211112570845615
chr5	15172932	15173034	0.345857333573178
chr5	15184508	15184603	0.149249193652591
chr5	15231905	15231956	-0.0336879530407063
chr5	15282770	15282834	0.0262239666072783
chr5	15316087	15316161	0.187836272065151
chr5	15325138	15325234	0.428943345735757
chr5	15366978	15367076	0.511107461044777
chr5	15369183	15369292	0.0982821977003571
chr5	15372527	15372588	0.182879040191172
chr5	15403337	15403410	0.113104581770177
chr5	15444255	15444362	0.622458111615833
chr5	15507994	15508066	0.1362459307184
chr5	15645629	15645728	0.503931314957383
chr5	15697681	15697820	0.759084018437392
chr5	15698211	15698354	0.795308008358992
chr5	15708639	15708765	0.337831351357166
chr5	15733127	15733253	0.25134690819889
chr5	15797014	15797147	0.108874553247828
chr5	15808288	15808435	0.37153138232112
chr5	15841835	15841955	0.726172609651436
chr5	15937034	15937163	0.383665777409955
chr5	16054441	16054527	0.502188448387669
chr5	16054455	16054583	0.647781451283402
chr5	16118280	16118415	0.280855467900029
chr5	16157157	16157226	0.508927018468909
chr5	16178825	16178911	0.262454472127083
chr5	16294220	16294324	0.431335010965365
chr5	16389877	16389992	0.386737836478663
chr5	16402328	16402457	0.807070601012396
chr5	16402499	16402628	0.38358878284581
chr5	16420393	16420530	0.306707640319469
chr5	16472760	16472835	0.066726151451109
chr5	16598468	16598560	-0.0896480571139276
chr5	16611586	16611746	0.424413971949127
chr5	16621036	16621072	-0.096264044349777
chr5	16634484	16634533	-0.0399046634326343
chr5	16657019	16657090	-0.100475993333982
chr5	16658357	16658416	0.104895698358392
chr5	16706220	16706340	0.0511654814970292
chr5	16767172	16767246	0.180844189223331
chr5	16777065	16777159	0.72973605927606
chr5	16943730	16943853	-0.02775901287734
chr5	17050890	17050980	-0.0568306698731168
chr5	17090925	17090982	0.0196469569429121
chr5	17096148	17096269	0.280423433715341
chr5	17125146	17125216	0.01864956742462
chr5	17197579	17197628	-0.0430479707666177
chr5	17251254	17251324	-0.0594726403882459
chr5	17273571	17273663	0.742594234673619
chr5	17282085	17282146	-0.0404156306052831
chr5	17332029	17332127	-0.0925740917833148
chr5	17392799	17392915	0.203312626785579
chr5	17406530	17406583	0.0166020749793383
chr5	17518148	17518209	0.486392081003895
chr5	17522071	17522140	-0.0213398029300838
chr5	17669438	17669529	0.0634691310280511
chr5	17683930	17683983	-0.0335781301088795
chr5	17718661	17718756	0.60396752658944
chr5	17809638	17809745	0.0670144910019337
chr5	17863956	17864055	0.861118344122587
chr5	17889947	17890083	0.611409748920117
chr5	17964831	17964934	0.592867821122205
chr5	17968717	17968785	0.00641242101423868
chr5	17982132	17982216	0.129874165406471
chr5	17997782	17997900	0.304156275216444
chr5	18132867	18132992	0.284765150118005
chr5	18137007	18137117	-0.175643494984349
chr5	18181919	18182025	-0.00646463916455681
chr5	18187822	18187921	0.650942604496886
chr5	18318002	18318124	0.543046772458908
chr5	18319971	18320028	0.117141432220939
chr5	18398821	18398966	0.0934688916406052
chr5	18438764	18438839	-0.0599811815261826
chr5	18476670	18476802	-0.0674562616089854
chr5	18495786	18495858	-0.0296972393551847
chr5	18558300	18558377	0.00231138355370788
chr5	18590935	18591070	0.643632057336987
chr5	18597943	18598042	0.837875384391856
chr5	18642401	18642472	0.730662206394301
chr5	18644632	18644742	-0.0527771903252484
